avg_backlog_drift,avg_lower_mf_loss,avg_lower_td_loss,avg_realized_delay,avg_remaining_tasks,avg_upper_mf_loss,avg_upper_td_loss,completion_rate,lower_q_max,lower_q_mean,lower_q_min,qos_rate,qos_success_rate,total_energy,total_reward,total_violations,upper_q_max,upper_q_mean,upper_q_min,zeta_lower,zeta_upper
1766084.75,0.0,2.238981008529663,0.0,5.869999885559082,0.028212040662765503,0.0,0.936289500509684,0.0,0.0,0.0,15.97391304347826,0.9410860655737705,1813.2037353515625,-715974848.0,115.0,0.0,0.0,0.0,1.0,1.0
1773789.25,0.0,2.238981008529663,0.0,4.650000095367432,0.029547881335020065,0.0,0.9364754098360656,0.0,0.0,0.0,15.107438016528926,0.9379168804515136,1705.94482421875,-696063808.0,121.0,0.0,0.0,0.0,1.0,1.0
1085496.5,0.0,2.238981008529663,0.0,4.21999979019165,0.02600281871855259,0.0,0.954638124362895,0.0,0.0,0.0,21.77906976744186,0.9561000510464522,1542.5850830078125,-525728176.0,86.0,0.0,0.0,0.0,1.0,1.0
287843.96875,0.0,2.238981008529663,0.0,4.0,0.0270063616335392,0.0,0.9583756345177665,0.0,0.0,0.0,24.205128205128204,0.960325534079349,1747.7322998046875,-407225808.0,78.0,0.0,0.0,0.0,1.0,1.0
406553.3125,0.0,2.238981008529663,0.0,4.610000133514404,0.024761846289038658,0.0,0.9401840490797546,0.0,0.0,0.0,16.419642857142858,0.9425935417734496,1460.04736328125,-373435440.0,112.0,0.0,0.0,0.0,1.0,1.0
1449352.5,0.0,2.238981008529663,0.0,5.760000228881836,0.025874296203255653,0.0,0.9424936386768448,0.0,0.0,0.0,16.535714285714285,0.9429735234215886,1733.3026123046875,-636646848.0,112.0,0.0,0.0,0.0,1.0,1.0
699760.9375,0.0,2.238981008529663,0.0,4.559999942779541,0.02438926324248314,0.0,0.9472081218274112,0.0,0.0,0.0,18.66,0.9491353001017294,1706.5772705078125,-481381520.0,100.0,0.0,0.0,0.0,1.0,1.0
2119529.5,0.0,2.238981008529663,0.0,5.389999866485596,0.025849798694252968,0.0,0.9233539094650206,0.0,0.0,0.0,13.395522388059701,0.9305339554173147,1891.8076171875,-802386464.0,134.0,0.0,0.0,0.0,1.0,1.0
1616871.375,0.0,2.238981008529663,0.0,5.099999904632568,0.028324376791715622,0.0,0.9531090723751274,0.0,0.0,0.0,21.25,0.9550561797752809,1723.7220458984375,-668230592.0,88.0,0.0,0.0,0.0,1.0,1.0
2235579.5,0.0,2.238981008529663,0.0,4.019999980926514,0.028401440009474754,0.0,0.943031536113937,0.0,0.0,0.0,17.166666666666668,0.944954128440367,1756.346435546875,-798500000.0,108.0,0.0,0.0,0.0,1.0,1.0
182667.515625,0.0,2.238981008529663,0.0,3.430000066757202,0.024748193100094795,0.0,0.9582484725050916,0.0,0.0,0.0,24.441558441558442,0.9606942317508933,1979.79248046875,-432602288.0,77.0,0.0,0.0,0.0,1.0,1.0
1324692.0,0.0,2.238981008529663,0.0,5.179999828338623,0.026256147772073746,0.0,0.9364102564102564,0.0,0.0,0.0,15.090909090909092,0.9378531073446328,1807.3031005859375,-626516000.0,121.0,0.0,0.0,0.0,1.0,1.0
803988.8125,0.0,2.238981008529663,0.0,3.450000047683716,0.022326644510030746,0.0,0.9467485919098823,0.0,0.0,0.0,18.306930693069308,0.9482051282051283,2059.281494140625,-572767776.0,101.0,0.0,0.0,0.0,1.0,1.0
2248327.0,0.0,2.238981008529663,0.0,6.929999828338623,0.027307679876685143,0.0,0.9389002036659878,0.0,0.0,0.0,15.760683760683762,0.9403365629780724,1726.43408203125,-795069504.0,117.0,0.0,0.0,0.0,1.0,1.0
824841.125,0.0,2.238981008529663,0.0,3.9000000953674316,0.02619767189025879,0.0,0.943762781186094,0.0,0.0,0.0,17.41509433962264,0.9456967213114754,1467.274169921875,-458537552.0,106.0,0.0,0.0,0.0,1.0,1.0
-62118.078125,0.0,2.238981008529663,0.0,4.050000190734863,0.024294111877679825,0.0,0.9635443037974684,0.0,0.0,0.0,28.402985074626866,0.965989847715736,2046.1971435546875,-396924880.0,67.0,0.0,0.0,0.0,1.0,1.0
1438402.125,0.0,2.238981008529663,0.0,6.869999885559082,0.02582293376326561,0.0,0.9330608073582013,0.0,0.0,0.0,14.377952755905511,0.9349718381976446,1868.6376953125,-661526592.0,127.0,0.0,0.0,0.0,1.0,1.0
-398736.03125,0.0,2.238981008529663,0.0,3.890000104904175,0.022961487993597984,0.0,0.9531329597554763,0.0,0.0,0.0,21.02247191011236,0.9545918367346938,1898.97802734375,-300160512.0,89.0,0.0,0.0,0.0,1.0,1.0
1931720.5,0.0,2.238981008529663,0.0,5.320000171661377,0.02549954690039158,0.0,0.925,0.0,0.0,0.0,12.858156028368795,0.9278403275332651,1940.3648681640625,-774538080.0,141.0,0.0,0.0,0.0,1.0,1.0
